antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
deli,"produce, snacks",0.23665369649805448,0.3476264591439689,0.12031128404669261,0.5083853995396251,1.4624473660363069,1.0,0.03804419748974246,1.3270019650456126,0.41424803659337056,0.2593089567259309,0.24642161327498302,0.4272394873229802
"canned goods, dairy eggs","produce, snacks",0.16319066147859923,0.3476264591439689,0.08295719844357977,0.508345255126371,1.4623318845699276,1.0,0.02622780662841223,1.3268936131669227,0.37781689790658346,0.19388868679519822,0.24636007734389437,0.37349208133529205
"pantry, produce, snacks",frozen,0.154863813229572,0.35089494163424123,0.07945525291828794,0.5130653266331658,1.4621622193914796,1.0,0.025114324213841237,1.333043411917296,0.374000501440288,0.18638189120116833,0.24983688373530527,0.3697506717441722
"frozen, snacks","beverages, dairy eggs",0.18801556420233462,0.3242023346303502,0.0890272373540856,0.47350993377483447,1.4605383218930923,1.0,0.028072152492846225,1.283590534224115,0.38833372875926075,0.21037146009562335,0.2209353580155024,0.3740569352023476
"deli, frozen, produce",snacks,0.10194552529182879,0.4424124513618677,0.06583657587548639,0.6458015267175573,1.4597272855445227,1.0,0.02073460612575513,1.5742234670602444,0.35069201175067927,0.1375833468856725,0.3647661714334419,0.39730709581260454
"bakery, produce","dairy eggs, snacks",0.2380544747081712,0.329727626459144,0.11455252918287938,0.481203007518797,1.4593954794941093,1.0,0.03605939226937577,1.2919742852309253,0.4131329154325401,0.25274725274725274,0.2259907867893349,0.4143093158906234
"bakery, frozen, pantry","dairy eggs, produce",0.061867704280155644,0.568249027237354,0.051284046692607006,0.8289308176100629,1.4587456869747069,1.0,0.01612778391800028,2.523838406958115,0.3352187652822894,0.08859908577574618,0.6037781193744248,0.4595900321958833
"deli, frozen",snacks,0.11229571984435797,0.4424124513618677,0.07245136186770428,0.6451836451836451,1.4583306667739384,1.0,0.022770337173916334,1.5714820950875483,0.3540418442065037,0.15023398418589642,0.36365803776829586,0.40447396859006357
"bakery, frozen, produce",pantry,0.11136186770428015,0.34653696498054476,0.05626459143968872,0.5052410901467506,1.4579717063520647,1.0,0.01767358779088253,1.320770625865594,0.35347980489676706,0.14008913001356327,0.242866262758812,0.3338017712130564
"dairy eggs, deli","pantry, produce",0.19011673151750974,0.291284046692607,0.08070038910505836,0.42447810069586567,1.4572651867330682,1.0,0.025322418204666228,1.2314317737766436,0.387442377770544,0.20139832977277142,0.1879371465841522,0.35076429747590504
"beverages, dairy eggs, produce, snacks",pantry,0.15167315175097276,0.34653696498054476,0.07657587548638133,0.5048742945100051,1.4569132460034955,1.0,0.024015521809565628,1.3197921816092417,0.3696892692025719,0.1816168327796235,0.2423049522988645,0.3629244591795478
"bakery, deli",snacks,0.09603112840466926,0.4424124513618677,0.061867704280155644,0.6442463533225283,1.456212073912839,1.0,0.019382337355599633,1.5673417654201713,0.3465681688237435,0.1298171129980405,0.36197706073893776,0.39204402098844093
"dairy eggs, deli, produce",frozen,0.17042801556420234,0.35089494163424123,0.0870817120622568,0.510958904109589,1.4561592188530093,1.0,0.027279383488016465,1.327301659963596,0.37761871947447045,0.20053763440860212,0.24659176571253075,0.3795646150621132
"deli, pantry",snacks,0.10194552529182879,0.4424124513618677,0.06560311284046692,0.6435114503816793,1.4545509476525207,1.0,0.02050114309073567,1.5641106824752746,0.34797732781536606,0.1370286085825748,0.3606590561625373,0.39589820540192144
"breakfast, snacks",frozen,0.09836575875486381,0.35089494163424123,0.05019455252918288,0.5102848101265823,1.4542381481762217,1.0,0.01567850535208709,1.325474626452858,0.3464317399909274,0.12578003120124806,0.24555326820843823,0.3266660244911022
"dairy eggs, frozen, pantry, produce",snacks,0.11105058365758755,0.4424124513618677,0.07143968871595331,0.6433076384022425,1.4540902644624127,1.0,0.02230952777483384,1.5632169585591646,0.3512964612732367,0.14820794317081046,0.36029353153786686,0.40239260548080463
"bakery, snacks",pantry,0.15105058365758756,0.34653696498054476,0.07610894941634241,0.5038639876352395,1.4539978084690832,1.0,0.02376433859710215,1.3171046219862539,0.3677970066928471,0.18057607090103397,0.24075887115789305,0.3617456026206739
"bakery, dairy eggs, frozen",snacks,0.10926070038910506,0.4424124513618677,0.07027237354085603,0.6431623931623931,1.4537619616775288,1.0,0.021934079244197484,1.5625806752254243,0.35041619669538826,0.14597478176527642,0.3600330428662598,0.4010007216471596
"canned goods, dairy eggs",bakery,0.16319066147859923,0.28249027237354085,0.06700389105058366,0.4105865522174535,1.4534537730011783,1.0,0.02090411664067586,1.2173283971138225,0.3728252159433021,0.17694204685573364,0.17852898004276327,0.3238883174310408
breakfast,"produce, snacks",0.16124513618677042,0.3476264591439689,0.08140077821011674,0.5048262548262549,1.4522089488509906,1.0,0.025347702463322692,1.3174639148671508,0.3712572916929075,0.19042417622428545,0.24096592801113859,0.3694939422776898
"dairy eggs, deli, snacks",pantry,0.11478599221789883,0.34653696498054476,0.0577431906614786,0.5030508474576272,1.4516513338941184,1.0,0.017965601296007515,1.3149494906598862,0.3514735937916532,0.14307751639028155,0.23951451587835051,0.33484004308654997
"deli, dry goods pasta","dairy eggs, produce",0.06350194552529183,0.568249027237354,0.05237354085603113,0.8247549019607844,1.4513969446995454,1.0,0.016288622083604605,2.463697858561673,0.3320974425852854,0.09039623908663534,0.594106072493886,0.45846071583933495
"pantry, snacks","beverages, dairy eggs",0.17961089494163424,0.3242023346303502,0.0845136186770428,0.4705372616984402,1.451369134139452,1.0,0.02628334721191842,1.2763838066065072,0.3790828093396823,0.20155902004454343,0.2165365975155408,0.36560948538594595
"beverages, pantry","frozen, produce",0.16824902723735408,0.2906614785992218,0.0709727626459144,0.421831637372803,1.451281536878318,1.0,0.02206925161622432,1.226871906614786,0.37385447033564445,0.18294884653961885,0.18491898411854288,0.3330041721000561
"dry goods pasta, frozen, produce",snacks,0.08217898832684825,0.4424124513618677,0.05276264591439689,0.6420454545454546,1.4512373071080196,1.0,0.01640563823827764,1.557704897782719,0.33877282734133596,0.11182582879762495,0.358029880098966,0.3806533341328856
"beverages, dairy eggs, pantry, produce",snacks,0.11929961089494164,0.4424124513618677,0.07657587548638133,0.6418786692759295,1.4508603166571143,1.0,0.02379624218383322,1.5569794390933638,0.35284845591674097,0.15784408084696824,0.3577307606693223,0.40748287025801755
"frozen, snacks","pantry, produce",0.18801556420233462,0.291284046692607,0.07945525291828794,0.4225993377483444,1.450815252488973,1.0,0.02468931853623825,1.2274249055130189,0.38268265973686194,0.19871545348384587,0.18528620732032786,0.3476875929992056
"beverages, dairy eggs, dry goods pasta",snacks,0.07937743190661478,0.4424124513618677,0.05089494163424124,0.6411764705882352,1.449273112939107,1.0,0.015777377401626068,1.5539325125980734,0.3367274926907955,0.1080813088745662,0.35647140921965426,0.3781080242123234
"bakery, beverages, dairy eggs, produce",pantry,0.1070817120622568,0.34653696498054476,0.05377431906614786,0.5021802325581396,1.449139004799482,1.0,0.016666547563172797,1.3126498338493,0.3471035124526174,0.13448812767613857,0.23818220654663494,0.32867825910413156
"canned goods, deli","dairy eggs, produce",0.06303501945525292,0.568249027237354,0.05190661478599222,0.8234567901234568,1.4491125380835965,1.0,0.01608702629865706,2.4455824331310723,0.3307727365553105,0.08959032907991941,0.5910994508086556,0.45740081357720364
"bakery, beverages, dairy eggs, produce",snacks,0.1070817120622568,0.4424124513618677,0.06863813229571984,0.6409883720930233,1.4488479474749956,1.0,0.021263849566231133,1.5531183541013565,0.3469482616124714,0.14274154393914873,0.35613406579139556,0.39806674541326625
"deli, produce, snacks",pantry,0.12031128404669261,0.34653696498054476,0.06038910505836576,0.5019404915912031,1.448447185481015,1.0,0.018696797831912672,1.312017989792309,0.3519489041375738,0.1485736166953858,0.23781532892068122,0.338102516175121
"breakfast, dairy eggs, produce",snacks,0.1111284046692607,0.4424124513618677,0.07120622568093385,0.6407563025210083,1.4483233926816108,1.0,0.0220416357552726,1.5521150476710581,0.34824655324352477,0.14762826718296224,0.3557178628604267,0.40085308529744346
"beverages, dairy eggs, frozen, produce",pantry,0.12396887159533074,0.34653696498054476,0.06217898832684825,0.5015693659761457,1.4473762301355202,1.0,0.01921919181213947,1.3110410765566654,0.35283522098278886,0.1522774919001334,0.2372473922583627,0.34049948199997493
"deli, frozen, produce",pantry,0.10194552529182879,0.34653696498054476,0.0511284046692607,0.5015267175572519,1.4472531598047802,1.0,0.015800511741282983,1.3109289063943128,0.34411708068553815,0.12867215041128086,0.23718212702282795,0.32453385058190465
"deli, pantry, snacks","dairy eggs, produce",0.06560311284046692,0.568249027237354,0.05392996108949416,0.8220640569395018,1.4466616175941658,1.0,0.01665105603415646,2.4264404669260706,0.33043062542521195,0.0929951690821256,0.5878736718948447,0.45848478114025215
dry goods pasta,bakery,0.18054474708171206,0.28249027237354085,0.07377431906614786,0.4086206896551724,1.4464947278426903,1.0,0.022772184287422968,1.2132817551701058,0.3766814526308197,0.1895241903238704,0.17578913905303312,0.3348888572242804
"canned goods, dairy eggs",frozen,0.16319066147859923,0.35089494163424123,0.08280155642023346,0.5073915116833572,1.4459926646997427,1.0,0.025538778785447164,1.3176895521713416,0.368582836473682,0.19198845182244675,0.24109590278517443,0.37168200556445524
"beverages, frozen",bakery,0.17571984435797666,0.28249027237354085,0.07175097276264591,0.408325952170062,1.4454513733843792,1.0,0.02211182606852488,1.2126773689974137,0.37387116540293985,0.1856625050342328,0.1753783606708565,0.3311602212640944
"dry goods pasta, produce",pantry,0.1583657587548638,0.34653696498054476,0.07922178988326849,0.5002457002457003,1.4435565345064558,1.0,0.024342200487516848,1.3075686098963535,0.36508314963118793,0.1861060329067642,0.23522177541470146,0.36442781306917843
"dairy eggs, frozen","produce, snacks",0.27206225680933854,0.3476264591439689,0.13649805447470817,0.5017162471395881,1.4432625421409686,1.0,0.04192201547336068,1.309241044106019,0.42191158899088643,0.28249315509743916,0.23619870878488683,0.44718675576142153
"dairy eggs, frozen, snacks",pantry,0.15392996108949417,0.34653696498054476,0.07696498054474708,0.5,1.4428475185268357,1.0,0.023622559009220424,1.3069260700389105,0.36276674025018396,0.1817346563763322,0.23484577825413838,0.3610487311924545
"bakery, frozen, produce",snacks,0.11136186770428015,0.4424124513618677,0.0709727626459144,0.6373165618448637,1.440548429148021,1.0,0.021704885766627817,1.5373945705224805,0.3441445121473446,0.1470019342359768,0.3495488931900208,0.3988693627166271
"beverages, dairy eggs, frozen, produce",snacks,0.12396887159533074,0.4424124513618677,0.07898832684824902,0.6371625863151287,1.4402003929902205,1.0,0.024142954473194145,1.5367421539455792,0.3489056180040794,0.16206290914897012,0.3492727472643969,0.4078513019526391
"frozen, produce, snacks",pantry,0.15961089494163425,0.34653696498054476,0.07945525291828794,0.4978059483178937,1.4365161544767424,1.0,0.024144177807385418,1.3012161988591289,0.3615841565480316,0.1862119277767645,0.2314882024395539,0.36354478866602075
deli,bakery,0.23665369649805448,0.28249027237354085,0.09603112840466926,0.4057875698783295,1.4364656399274198,1.0,0.029178761222728583,1.2074970015008646,0.39804595158119765,0.22696339893323525,0.17184059359398415,0.37286623672979835
"bakery, beverages","pantry, produce",0.14264591439688715,0.291284046692607,0.05961089494163424,0.41789416257501366,1.434662032885099,1.0,0.018060415751941748,1.217503601136318,0.353379929570038,0.15925155925155926,0.178647193267698,0.3112714200532028
"bakery, deli","dairy eggs, produce",0.09603112840466926,0.568249027237354,0.07828793774319066,0.8152350081037277,1.4346439131926736,1.0,0.023718342442731917,2.3367574578469523,0.33514751710124935,0.13359893758300134,0.5720565706800471,0.4765027409732553
"frozen, pantry","beverages, produce",0.1452918287937743,0.34054474708171206,0.0709727626459144,0.488484199250134,1.4344200092239994,1.0,0.02149439355629912,1.289217756228737,0.3543362868611939,0.17107484524479463,0.22433584616051705,0.34844685282433574
"bakery, pantry, snacks","dairy eggs, produce",0.07610894941634241,0.568249027237354,0.062023346303501946,0.8149284253578732,1.4341043913788925,1.0,0.018774509833608385,2.3328864716125293,0.3276367831524552,0.10650808499265002,0.5713464790642883,0.46203830196954193
dry goods pasta,"dairy eggs, snacks",0.18054474708171206,0.329727626459144,0.08536964980544746,0.4728448275862069,1.4340467393162044,1.0,0.02583905888052808,1.2714897028739052,0.3693583727008216,0.20091575091575087,0.21352096069694163,0.3658772167197024
"bakery, beverages",frozen,0.14264591439688715,0.35089494163424123,0.07175097276264591,0.5030005455537371,1.4334790442150191,1.0,0.021697242955987225,1.3060478287425201,0.35270899617373036,0.17011070110701107,0.23433125648789374,0.35374023729228216
"bakery, dairy eggs, pantry",snacks,0.1064591439688716,0.4424124513618677,0.06747081712062257,0.6337719298245614,1.4325363761206007,1.0,0.020371966267468095,1.5225145040657986,0.3379111821783336,0.14015518913676045,0.34319180715221415,0.393139263065315
"frozen, pantry","beverages, dairy eggs",0.1452918287937743,0.3242023346303502,0.06747081712062257,0.46438136047134443,1.4323812967010985,1.0,0.020366867022967798,1.2617142412451363,0.35317536454839876,0.1678281068524971,0.20742750829764808,0.33624732929952245
"dairy eggs, pantry, produce",bakery,0.23610894941634242,0.28249027237354085,0.0954863813229572,0.40441661173368487,1.431612523630262,1.0,0.02878789989250405,1.2047174950850454,0.3946727362940202,0.22567592422291705,0.16992987644011395,0.3712165703296524
"dairy eggs, frozen, pantry",snacks,0.12155642023346304,0.4424124513618677,0.07696498054474708,0.6331626120358514,1.431159114276287,1.0,0.02318690669048737,1.5199856037919068,0.3429539247813833,0.15803771172898692,0.3420990320531321,0.4035645953758853
"bakery, dairy eggs","produce, snacks",0.23027237354085603,0.3476264591439689,0.11455252918287938,0.4974653599188915,1.4310342231828421,1.0,0.03450375933019424,1.2981663129744427,0.39131334535568124,0.24722875377897213,0.22968267624451338,0.4134965035546998
"bakery, frozen, snacks","dairy eggs, produce",0.07945525291828794,0.568249027237354,0.06459143968871596,0.812928501469148,1.430584941643187,1.0,0.019441069509000902,2.3079462994275484,0.326964260796674,0.11077005204857869,0.5667143554215126,0.4632979949142508
"dry goods pasta, frozen",snacks,0.09291828793774319,0.4424124513618677,0.05875486381322957,0.6323283082077051,1.4292733087896239,1.0,0.017646656270344743,1.5165365218084963,0.3311099192298427,0.12328543435662967,0.3406027579161216,0.38256696852777516
"pantry, snacks","beverages, produce",0.17961089494163424,0.34054474708171206,0.08739299610894942,0.48656845753899486,1.428794487974425,1.0,0.026227449317930633,1.2844073618020326,0.3658133441723925,0.20194209674518973,0.22143080946142127,0.3715977571058777
"dairy eggs, dry goods pasta","beverages, produce",0.14848249027237354,0.34054474708171206,0.07214007782101167,0.4858490566037736,1.4266819875133663,1.0,0.021575145725143456,1.2826102166851108,0.3512234855273969,0.17304461452305395,0.22033990764202152,0.3488431754682488
"bakery, pantry, produce",snacks,0.10941634241245136,0.4424124513618677,0.0690272373540856,0.6308677098150782,1.425971868271549,1.0,0.020620085088343502,1.5105358254050367,0.3354248540119092,0.14297227595099937,0.3379832618456044,0.3934461680122005
"bakery, canned goods","dairy eggs, produce",0.07712062256809339,0.568249027237354,0.06249027237354086,0.8102926337033299,1.4259463630632416,1.0,0.018666553619282655,2.2758787979137343,0.3236732310333425,0.10720961281708948,0.5606092903907336,0.46013125248573783
"canned goods, produce","dairy eggs, snacks",0.17649805447470818,0.329727626459144,0.08295719844357977,0.47001763668430335,1.4254724171331832,1.0,0.02476091386697754,1.2647069410904006,0.3624498821496944,0.19599191027762455,0.20930298750647833,0.36080537250783495
"frozen, pantry, snacks","dairy eggs, produce",0.08824902723735409,0.568249027237354,0.07143968871595331,0.8095238095238095,1.424593392547378,1.0,0.021292264833684092,2.2666926070038915,0.32689333842106333,0.12210694333599363,0.5588285782950527,0.46762139531243885
"dairy eggs, snacks","frozen, produce",0.329727626459144,0.2906614785992218,0.13649805447470817,0.4139721501062072,1.4242415338326002,1.0,0.04065893503308149,1.210417766884856,0.4444042649327121,0.282084271469926,0.1738389609286629,0.44179196528068054
"frozen, produce","dairy eggs, snacks",0.2906614785992218,0.329727626459144,0.13649805447470817,0.4696117804551539,1.4242415338326002,1.0,0.04065893503308149,1.2637391797956066,0.4199291205557268,0.282084271469926,0.2086974780969148,0.44179196528068054
"bakery, pantry",frozen,0.12381322957198443,0.35089494163424123,0.061867704280155644,0.4996857322438718,1.4240323041325689,1.0,0.01842226831594726,1.29739465811548,0.3398461943233675,0.14985862393967955,0.22922451256848736,0.33799988541667975
"bakery, dairy eggs","pantry, produce",0.23027237354085603,0.291284046692607,0.0954863813229572,0.41466711726934774,1.4235833440852574,1.0,0.028411712516465057,1.2107912851250437,0.3865617710633519,0.22410958904109587,0.17409382419140426,0.3712395164225446
"bakery, meat seafood","dairy eggs, produce",0.06428015564202334,0.568249027237354,0.05198443579766537,0.8087167070217918,1.4231730601520165,1.0,0.015457299883419887,2.2571285031768706,0.3177711443380704,0.08954423592493296,0.5569592078640996,0.45009924641694904
"beverages, canned goods, dairy eggs",snacks,0.08171206225680934,0.4424124513618677,0.05143968871595331,0.6295238095238095,1.4229342044645474,1.0,0.01528925494708474,1.5050563652186089,0.32367496602476986,0.10882449785972999,0.33557305685707634,0.37289734891318005
"dairy eggs, frozen",bakery,0.27206225680933854,0.28249027237354085,0.10926070038910506,0.40160183066361554,1.421648353726573,1.0,0.032405759360474795,1.1990506729359949,0.4074403016032265,0.24536875218455081,0.16600688980775052,0.3941893450838739
"beverages, deli","pantry, produce",0.12311284046692607,0.291284046692607,0.050972762645914396,0.4140328697850822,1.421405924856614,1.0,0.015111956274886831,1.2094807315342995,0.3380950445360368,0.14025695931477516,0.17319889938929464,0.294513095325349
"beverages, pantry, produce",frozen,0.14233463035019456,0.35089494163424123,0.0709727626459144,0.4986331328594861,1.4210325476257255,1.0,0.02102826083665158,1.2946708306989887,0.34545681927802907,0.16807961666052343,0.22760289620481913,0.3504476376206945
"dairy eggs, deli","beverages, produce",0.19011673151750974,0.34054474708171206,0.09198443579766537,0.4838313548915268,1.4207570636097164,1.0,0.027241181547033255,1.2775964971287688,0.36566985939601687,0.2096860031931878,0.21728025847959867,0.37697052205271037
"dairy eggs, pantry","frozen, produce",0.2691828793774319,0.2906614785992218,0.11105058365758755,0.4125469788956346,1.4193383343531203,1.0,0.032809489924147214,1.207481272404179,0.40426851604702546,0.24744234437315765,0.1718298056839171,0.3973042792737878
"dairy eggs, pantry","produce, snacks",0.2691828793774319,0.3476264591439689,0.13276264591439688,0.4932061289389997,1.4187819021415145,1.0,0.039187554694242135,1.2872561767375994,0.40389042013861,0.2742765273311897,0.2231538538549619,0.4375589632830212
"beverages, dry goods pasta, produce",snacks,0.08233463035019455,0.4424124513618677,0.051673151750972764,0.6275992438563328,1.418584042841491,1.0,0.015247286105769961,1.4972782397440207,0.3215461064066306,0.10922849152821189,0.33212146316174135,0.37219891832218577
"beverages, dairy eggs, frozen",snacks,0.14186770428015563,0.4424124513618677,0.0890272373540856,0.6275370268787713,1.4184434116784894,1.0,0.026263198534421425,1.497028131321525,0.3437719779993292,0.17976115650534255,0.3320098807246632,0.41438416867245514
breakfast,bakery,0.16124513618677042,0.28249027237354085,0.06459143968871596,0.40057915057915067,1.4180281225735774,1.0,0.019041257248406496,1.1970049562335134,0.3514678495015506,0.17036124794745489,0.16458157103493343,0.31461464416009877
"deli, frozen, snacks","dairy eggs, produce",0.07245136186770428,0.568249027237354,0.058365758754863814,0.8055853920515575,1.4176625976256525,1.0,0.017195342851519337,2.220774340563666,0.3176259753335013,0.10022718161165309,0.5497066128086725,0.45414848895922166
"breakfast, dairy eggs",snacks,0.13229571984435798,0.4424124513618677,0.08295719844357977,0.6270588235294118,1.4173625122872369,1.0,0.02442792472255447,1.4951085689035095,0.3393600821141016,0.16869757873081184,0.33115225154960803,0.40728490868642975
"beverages, dairy eggs, pantry",frozen,0.13571984435797665,0.35089494163424123,0.06747081712062257,0.4971330275229358,1.4167574636659404,1.0,0.019847410256022047,1.2908086907524323,0.34035594089544174,0.16097289268473824,0.22529185992923217,0.3447075649923395
"breakfast, dairy eggs, produce",pantry,0.1111284046692607,0.34653696498054476,0.05455252918287938,0.4908963585434174,1.4165771855564593,1.0,0.016042429105663975,1.283556002761736,0.3308386273605182,0.13532818532818533,0.2209143988666087,0.324159160632589
"beverages, dairy eggs, produce",bakery,0.2676264591439689,0.28249027237354085,0.1070817120622568,0.4001163128816516,1.4163897026251304,1.0,0.03147984072431073,1.196081412170331,0.4014066604394165,0.24170033374319339,0.16393650981878777,0.38958983688159715
"frozen, snacks","beverages, produce",0.18801556420233462,0.34054474708171206,0.09066147859922179,0.4822019867549669,1.4159724702471035,1.0,0.026633765840512344,1.273576251838996,0.3617945952527269,0.20703749777856761,0.21480947956116644,0.37421342482172476
"breakfast, dairy eggs","pantry, produce",0.13229571984435798,0.291284046692607,0.05455252918287938,0.4123529411764706,1.4156386038251796,1.0,0.01601689654650336,1.2060231437663345,0.3383699135763772,0.14782792070856182,0.1708285158798339,0.2998179346544923
"breakfast, produce",snacks,0.13003891050583657,0.4424124513618677,0.08140077821011674,0.6259724715739079,1.414906993795025,1.0,0.023869945040803045,1.4907660700389107,0.33707227615559565,0.16576862123613312,0.32920394413464293,0.4049827177570507
"beverages, dairy eggs, snacks",frozen,0.1793774319066148,0.35089494163424123,0.0890272373540856,0.4963123644251627,1.414418692140905,1.0,0.026084603854713923,1.288705563766644,0.3570408373039952,0.2017636684303351,0.22402756058786008,0.37501357853105555
"breakfast, produce",frozen,0.13003891050583657,0.35089494163424123,0.0645136186770428,0.4961101137043687,1.4138423067423238,1.0,0.01888362276491696,1.288188304666488,0.33646049896891156,0.15492431321248368,0.22371597663363363,0.33998231345009966
"bakery, pantry","beverages, produce",0.12381322957198443,0.34054474708171206,0.05961089494163424,0.48145820238843495,1.413788368530939,1.0,0.01744694999167285,1.2717494635066622,0.3340390061029216,0.1472793693520477,0.21368160263056277,0.32825195311377875
"beverages, frozen, snacks",pantry,0.1064591439688716,0.34653696498054476,0.052140077821011675,0.489766081871345,1.4133155517733624,1.0,0.015248049175612045,1.280712653161339,0.327286577043367,0.13007183071248302,0.21918472693185462,0.3201132228355153
meat seafood,"frozen, produce",0.17112840466926071,0.2906614785992218,0.07027237354085603,0.4106412005457025,1.412781640431667,1.0,0.02053193840936273,1.2035767041360423,0.3524991492384005,0.17948717948717946,0.1691431077358505,0.32620413440939744
"deli, produce",frozen,0.2056809338521401,0.35089494163424123,0.10194552529182879,0.4956488838441165,1.4125278681297178,1.0,0.02977312601250587,1.2870102545091522,0.3676726120451689,0.22423827456350562,0.22300541390683337,0.3930894674266047
"bakery, beverages, frozen","dairy eggs, produce",0.07175097276264591,0.568249027237354,0.05758754863813229,0.8026030368763557,1.4124142733307548,1.0,0.016815128162424864,2.1872219609184587,0.31456260083020643,0.09887760555852487,0.5427990309771397,0.4519725674658415
"bakery, beverages, pantry","dairy eggs, produce",0.06700389105058366,0.568249027237354,0.05377431906614786,0.8025551684088269,1.4123300347923071,1.0,0.015699423155536046,2.186691691462577,0.3129168452654201,0.09247858672376873,0.5426881604277984,0.4485933880937588
"bakery, beverages, dairy eggs",pantry,0.12116731517509728,0.34653696498054476,0.05929961089494164,0.48940269749518306,1.412266935282529,1.0,0.01731065723932232,1.2798011893399897,0.3321662572661902,0.14519817073170732,0.21862863675278102,0.330261645176965
"dairy eggs, deli",frozen,0.19011673151750974,0.35089494163424123,0.09416342412451362,0.4952926729431027,1.4115127184118141,1.0,0.027452424714984325,1.2861019120742483,0.35997806625705675,0.21072796934865903,0.2224566415680218,0.381822428731476
"bakery, beverages, produce",snacks,0.12287937743190662,0.4424124513618677,0.07673151750972762,0.6244458518049397,1.4114563229012271,1.0,0.022368150918257654,1.4847061370988375,0.33235098854461975,0.15705638738451735,0.3264660426648256,0.3989423630176853
"bakery, frozen",snacks,0.12731517509727627,0.4424124513618677,0.07945525291828794,0.624083129584352,1.4106364494562749,1.0,0.023129434207936526,1.4832735440194864,0.33356845289407544,0.16206349206349205,0.3258155220040367,0.4018392780727389
breakfast,"beverages, dairy eggs",0.16124513618677042,0.3242023346303502,0.0736964980544747,0.45704633204633205,1.4097564490627381,1.0,0.021420448454934966,1.244669122351924,0.34653464182484434,0.17898317898317898,0.1965736258400929,0.3421813513328156
dry goods pasta,"produce, snacks",0.18054474708171206,0.3476264591439689,0.08840466926070038,0.4896551724137931,1.4085670395158363,1.0,0.025642538115641406,1.2782995057314124,0.35396519668820126,0.20102636701468765,0.2177107199710415,0.3719822761554078
"canned goods, dairy eggs, frozen",snacks,0.08280155642023346,0.4424124513618677,0.05159533073929961,0.6231203007518797,1.4084601345051284,1.0,0.014962891186846135,1.4794841689550444,0.3161853967395938,0.10893854748603353,0.324088745940217,0.36987149602237784
"beverages, dairy eggs, pantry",snacks,0.13571984435797665,0.4424124513618677,0.0845136186770428,0.6227064220183486,1.4075246302437607,1.0,0.024469469636179193,1.4778612231381498,0.3349988508526076,0.1712123600819801,0.3233464791257194,0.4068677228825252
"bakery, beverages, dairy eggs",snacks,0.12116731517509728,0.4424124513618677,0.07540856031128405,0.6223506743737958,1.4067205216716405,1.0,0.021802631379733234,1.4764690701183198,0.3289895189737801,0.1544715447154472,0.32270846695091077,0.39639961159323034
"dry goods pasta, pantry","dairy eggs, produce",0.08739299610894942,0.568249027237354,0.06980544747081711,0.7987533392698128,1.4056396069045598,1.0,0.02014446244454874,2.1453820460727924,0.3162150746654734,0.11915515409139212,0.5338825540045233,0.4607981979833041
"dry goods pasta, produce","beverages, dairy eggs",0.1583657587548638,0.3242023346303502,0.07214007782101167,0.45552825552825554,1.405073951881441,1.0,0.020797529107178005,1.2411987807105032,0.34254035083519485,0.1757679180887372,0.1943272781596135,0.33902192901232747
"beverages, produce, snacks",frozen,0.18396887159533074,0.35089494163424123,0.09066147859922179,0.49280879864636207,1.4044340347318147,1.0,0.026107732138260994,1.2798034678704366,0.35289022191043207,0.20409950946040645,0.21863002788703428,0.3755904716230258
"dairy eggs, produce, snacks",frozen,0.27719844357976653,0.35089494163424123,0.13649805447470817,0.49241998877035376,1.403325982634519,1.0,0.039230522793683484,1.2788231293688233,0.3976294616857053,0.27766344783916413,0.21803103413248365,0.44070988349584445
"dry goods pasta, pantry",snacks,0.08739299610894942,0.4424124513618677,0.05424124513618677,0.6206589492430988,1.4028966574800035,1.0,0.015577495495768291,1.4698845472315083,0.3146909014121968,0.11405661921125838,0.31967445886585066,0.37163114568575345
"bakery, frozen",pantry,0.12731517509727627,0.34653696498054476,0.061867704280155644,0.48594132029339854,1.4022784562699688,1.0,0.01774828990597889,1.2711837399427215,0.32872678244736747,0.15017000377786172,0.2133316619947804,0.3322363237442739
"deli, frozen",pantry,0.11229571984435797,0.34653696498054476,0.05455252918287938,0.48579348579348586,1.4018518509872655,1.0,0.015637911247710037,1.270818274303334,0.32292044314956897,0.13493743984600579,0.21310542961132467,0.32160772425762324
"dairy eggs, frozen","pantry, produce",0.27206225680933854,0.291284046692607,0.11105058365758755,0.40818077803203656,1.401315254531571,1.0,0.03180318854184015,1.1975210114850874,0.3934192268326462,0.24552649690295944,0.16494158314611507,0.39471288434062424
"bakery, dairy eggs, produce",frozen,0.20070038910505836,0.35089494163424123,0.09867704280155642,0.4916634354400931,1.401169914705078,1.0,0.028252291480567474,1.2769198669147916,0.3582019541712956,0.21786941580756017,0.2168655011875311,0.38643939126185184
"dairy eggs, meat seafood, produce",frozen,0.12272373540856031,0.35089494163424123,0.06031128404669261,0.4914394419784401,1.400531565629398,1.0,0.017248146073369774,1.2763574526718222,0.325992394044577,0.1459235548860855,0.21652042074367048,0.3316589536350395
"pantry, snacks",frozen,0.17961089494163424,0.35089494163424123,0.08824902723735409,0.4913344887348354,1.400232464014778,1.0,0.025224472739935513,1.2760941011142857,0.3484113432889757,0.19954249516100653,0.21635873159604782,0.3714157473614297
