Customer_ID,Preferred_Login_Device,City_Tier,Preferred_Payment_Mode,Hours_Spend_On_Website,Total_Devices_Registered,Satisfaction_Score,Marital_Status,Complain_Count_In_Last_Month,Order_Amount_Hike_From_Last_Year,Discount_Coupon_Used_Count,Days_Since_Last_Order,Average_Cash_Back,Churn,Customer_Gender,Customer_Residence_Type,Customer_Qualification,Customer_Income,Loyalty_Engagement_Score,Total_Subscriptions,Membership_Type,Customer_Live_Time_Value,Customer_Age,Total_Amount_Spent,Total_Returns,Preferred_Order_Category,Preferred_Order_Category_Name,Total_Orders_This_Month,Purchase_Intensity,Recency,Avg_Spend_Per_Order,KMeans_Segment,Segment_Label,Cultural_Eco_Alignment,Emotional_Guilt_Score,Emotional_Pride_Score,Social_Influence_Score,Green_Knowledge_Level,Time_Spent_on_Green_Products,Clicks_on_Green_Products,Previous_Green_Purchases,Referral_Source,Product_Category,Green_Product_Rating,Green_Consumption_Score,Green_Purchase_Made,Pred_Green_Class,Pred_Green_Score,Eco_Segment
969,Computer,3,Debit Card,2,5,3,Married,0,11,1,3,229,1,Female,Urban,Bachelor,2K-5K,6906,More than 1,Silver,443820,70,8973,1,4,produce,1,8.973,3,4486.5,2,High-Value Customers,10.0,5.0,6.0,7.0,10.0,18.0,4.0,1.0,Social Media,Non-Eco-Friendly,1.0,0.71,1.0,1.0,0.69,Eco_Conscious
2213,Mobile Phone,2,Debit Card,3,3,3,Married,0,15,1,0,297,0,Female,Rural,High School,5K-10K,0,1,Gold,69348,55,12790,2,19,snacks,2,25.58,0,4263.333333333333,3,Value Seeking Customers,,,,,,,,,,,,,,,,
4857,Computer,3,Credit Card,3,4,4,Married,0,23,1,15,288,0,Female,Urban,High School,5K-10K,8188,More than 1,Gold,177072,47,6708,2,16,dairy eggs,1,6.708,15,3354.0,1,At-Risk Customers,,,,,,,,,,,,,,,,
539,Mobile Phone,1,Debit Card,3,4,3,Single,0,13,0,2,142,0,Female,Urban,High School,More than 10K,2811,More than 1,Gold,279360,23,8382,0,4,produce,1,8.382,2,4191.0,3,Value Seeking Customers,1.0,7.0,5.0,10.0,3.0,2.0,1.0,4.0,Social Media,Eco-Friendly,4.0,0.45,0.0,0.0,0.4,Low_Interest
239,Mobile Phone,3,Debit Card,2,4,2,Single,1,11,0,3,145,0,Female,Urban,High School,2K-5K,8603,More than 1,Platinum,398700,20,13216,3,4,produce,3,39.648,3,3304.0,3,Value Seeking Customers,4.0,6.0,9.0,5.0,1.0,17.0,2.0,4.0,Ads,Non-Eco-Friendly,5.0,0.57,1.0,0.0,0.58,Low_Interest
1390,Mobile Phone,3,Debit Card,2,3,4,Married,0,11,1,2,139,0,Female,Urban,Bachelor,5K-10K,0,1,Platinum,64956,33,18500,1,4,produce,4,74.0,2,3700.0,3,Value Seeking Customers,,,,,,,,,,,,,,,,
332,Computer,3,Debit Card,3,3,5,Divorced,0,14,0,0,143,1,Female,Urban,Bachelor,5K-10K,2570,More than 1,Platinum,111012,69,4476,1,16,dairy eggs,1,4.476,0,2238.0,3,Value Seeking Customers,7.0,5.0,10.0,2.0,7.0,11.0,1.0,2.0,Social Media,Non-Eco-Friendly,3.0,0.61,1.0,1.0,0.61,Eco_Conscious
4548,Computer,3,Debit Card,3,4,3,Married,1,20,9,3,224,0,Male,Rural,Bachelor,More than 10K,2055,More than 1,Platinum,54192,38,7720,1,4,produce,4,30.88,3,1544.0,0,Frequent Loyal Customers,,,,,,,,,,,,,,,,
2208,Mobile Phone,1,UPI,3,4,5,Married,0,11,0,7,141,0,Male,Rural,High School,More than 10K,2165,1,Gold,50784,66,14042,2,7,beverages,4,56.168,7,2808.4,1,At-Risk Customers,,,,,,,,,,,,,,,,
1018,Mobile Phone,1,Debit Card,2,3,5,Married,1,13,1,7,183,0,Female,Urban,High School,5K-10K,6608,More than 1,Platinum,374544,18,14937,2,4,produce,2,29.874,7,4979.0,2,High-Value Customers,1.0,1.0,6.0,5.0,1.0,12.0,4.0,1.0,Ads,Eco-Friendly,3.0,0.31,0.0,0.0,0.4,Low_Interest
448,Mobile Phone,1,Debit Card,3,1,2,Divorced,1,24,1,2,128,0,Female,Urban,Bachelor,2K-5K,5514,More than 1,Platinum,195492,54,2545,0,7,beverages,2,5.09,2,848.3333333333334,0,Frequent Loyal Customers,10.0,4.0,1.0,5.0,1.0,5.0,2.0,2.0,Ads,Non-Eco-Friendly,4.0,0.41,0.0,0.0,0.45,Low_Interest
4618,Computer,1,Debit Card,3,5,5,Single,1,24,1,1,161,1,Female,Rural,Bachelor,More than 10K,0,1,Platinum,34308,55,18608,5,5,alcohol,4,74.432,1,3721.6,3,Value Seeking Customers,,,,,,,,,,,,,,,,
4186,Mobile Phone,1,Credit Card,3,5,1,Single,1,21,1,4,148,0,Male,Urban,Bachelor,2K-5K,4123,More than 1,Platinum,102300,65,11922,5,19,snacks,1,11.922,4,5961.0,2,High-Value Customers,,,,,,,,,,,,,,,,
1070,Mobile Phone,1,UPI,2,3,1,Married,0,14,1,2,139,0,Male,Urban,Bachelor,5K-10K,0,More than 1,Platinum,93372,26,5237,0,1,frozen,3,15.711,2,1309.25,0,Frequent Loyal Customers,9.0,4.0,2.0,2.0,5.0,10.0,0.0,1.0,Organic Search,Non-Eco-Friendly,5.0,0.43,0.0,0.0,0.45,Low_Interest
1573,Computer,3,Credit Card,2,3,1,Single,0,14,8,7,200,0,Female,Urban,Bachelor,2K-5K,10433,More than 1,Silver,508284,50,7848,2,4,produce,2,15.696,7,2616.0,1,At-Risk Customers,,,,,,,,,,,,,,,,
1455,Mobile Phone,1,COD,2,3,1,Married,1,12,1,3,148,0,Male,Rural,Bachelor,More than 10K,3247,More than 1,Platinum,48816,26,21812,3,4,produce,3,65.436,3,5453.0,2,High-Value Customers,,,,,,,,,,,,,,,,
3600,Mobile Phone,3,E wallet,3,5,5,Married,0,17,1,1,179,0,Male,Rural,High School,5K-10K,7048,More than 1,Silver,359856,39,8646,0,4,produce,3,25.938,1,2161.5,3,Value Seeking Customers,,,,,,,,,,,,,,,,
1341,Mobile Phone,1,Credit Card,2,3,3,Married,0,14,1,9,290,0,Male,Urban,Bachelor,2K-5K,11839,More than 1,Silver,64308,54,22422,5,16,dairy eggs,3,67.266,9,5605.5,2,High-Value Customers,,,,,,,,,,,,,,,,
4720,Mobile Phone,1,Debit Card,3,2,5,Married,0,12,2,11,177,0,Male,Rural,High School,5K-10K,2249,More than 1,Platinum,61260,34,5461,2,16,dairy eggs,3,16.383,11,1365.25,0,Frequent Loyal Customers,,,,,,,,,,,,,,,,
328,Mobile Phone,1,UPI,2,3,2,Divorced,1,15,1,1,295,0,Female,Urban,High School,5K-10K,5686,1,Platinum,71292,55,6123,1,16,dairy eggs,3,18.369,1,1530.75,0,Frequent Loyal Customers,1.0,3.0,8.0,7.0,2.0,9.0,3.0,2.0,Ads,Non-Eco-Friendly,5.0,0.41,0.0,0.0,0.4,Low_Interest
3255,Computer,1,Debit Card,3,2,3,Married,0,12,1,4,151,0,Female,Rural,Bachelor,More than 10K,0,More than 1,Platinum,108120,36,6849,3,4,produce,2,13.698,4,2283.0,3,Value Seeking Customers,,,,,,,,,,,,,,,,
4842,Mobile Phone,1,Debit Card,4,4,5,Married,0,18,2,3,159,0,Male,Urban,High School,2K-5K,4519,1,Platinum,47904,65,18049,3,16,dairy eggs,2,36.098,3,6016.333333333333,2,High-Value Customers,,,,,,,,,,,,,,,,
851,Mobile Phone,1,Credit Card,2,3,1,Married,0,17,0,7,143,0,Male,Urban,Bachelor,2K-5K,8707,1,Gold,64932,62,13474,3,13,pantry,1,13.474,7,6737.0,2,High-Value Customers,7.0,3.0,7.0,6.0,5.0,16.0,1.0,1.0,Email,Non-Eco-Friendly,4.0,0.55,1.0,1.0,0.58,Eco_Conscious
3404,Mobile Phone,1,Credit Card,4,4,5,Married,0,14,5,8,179,0,Female,Rural,High School,2K-5K,4189,More than 1,Gold,159120,62,5590,2,4,produce,2,11.18,8,1863.3333333333333,1,At-Risk Customers,,,,,,,,,,,,,,,,
1014,Mobile Phone,3,E wallet,3,4,1,Married,0,14,2,7,155,0,Female,Urban,High School,5K-10K,0,More than 1,Platinum,98160,42,8375,1,4,produce,3,25.125,7,2093.75,1,At-Risk Customers,7.0,8.0,10.0,7.0,3.0,8.0,2.0,4.0,Social Media,Non-Eco-Friendly,5.0,0.69,1.0,1.0,0.75,Eco_Warrior
3383,Mobile Phone,3,Debit Card,4,4,3,Single,0,14,2,1,193,0,Male,Urban,Bachelor,5K-10K,8151,More than 1,Platinum,61140,66,6386,2,4,produce,3,19.158,1,1596.5,3,Value Seeking Customers,,,,,,,,,,,,,,,,
4077,Mobile Phone,1,Credit Card,4,4,1,Married,0,14,1,5,176,0,Female,Urban,High School,2K-5K,6306,1,Gold,65736,50,5003,1,4,produce,3,15.009,5,1250.75,0,Frequent Loyal Customers,,,,,,,,,,,,,,,,
3734,Computer,3,E wallet,4,4,1,Single,1,22,2,9,183,0,Female,Urban,High School,More than 10K,5539,More than 1,Platinum,66528,65,1222,0,4,produce,3,3.666,9,305.5,0,Frequent Loyal Customers,,,,,,,,,,,,,,,,
1447,Mobile Phone,1,Credit Card,2,5,4,Married,0,18,0,2,155,0,Male,Urban,Bachelor,5K-10K,2509,More than 1,Platinum,116484,24,7218,2,4,produce,2,14.436,2,2406.0,3,Value Seeking Customers,,,,,,,,,,,,,,,,
2910,Mobile Phone,1,Debit Card,3,2,3,Single,0,14,1,3,150,0,Male,Rural,High School,More than 10K,2102,More than 1,Platinum,62268,18,8622,1,4,produce,1,8.622,3,4311.0,3,Value Seeking Customers,,,,,,,,,,,,,,,,
148,Computer,1,Debit Card,2,3,5,Single,1,11,1,2,287,0,Male,Urban,Bachelor,2K-5K,2378,More than 1,Platinum,69804,64,11249,2,4,produce,1,11.249,2,5624.5,2,High-Value Customers,2.0,10.0,2.0,1.0,4.0,12.0,2.0,5.0,Email,Non-Eco-Friendly,5.0,0.45,0.0,0.0,0.4,Low_Interest
1851,Computer,3,Debit Card,2,4,1,Single,0,19,0,2,123,0,Female,Rural,Bachelor,5K-10K,0,1,Gold,40836,42,22941,3,4,produce,4,91.764,2,4588.2,2,High-Value Customers,,,,,,,,,,,,,,,,
801,Computer,1,Debit Card,3,1,4,Single,0,11,3,7,174,1,Female,Urban,High School,5K-10K,4992,More than 1,Gold,99180,27,1012,1,4,produce,5,5.06,7,168.66666666666666,0,Frequent Loyal Customers,9.0,5.0,5.0,5.0,5.0,4.0,4.0,1.0,Social Media,Non-Eco-Friendly,4.0,0.53,1.0,1.0,0.57,Eco_Conscious
3062,Mobile Phone,3,Debit Card,3,4,3,Divorced,1,20,1,1,147,0,Female,Urban,High School,2K-5K,3701,1,Gold,49020,22,4371,1,4,produce,5,21.855,1,728.5,0,Frequent Loyal Customers,,,,,,,,,,,,,,,,
2248,Mobile Phone,3,Debit Card,3,3,1,Married,0,11,0,2,155,0,Male,Urban,Bachelor,2K-5K,8119,More than 1,Platinum,68568,42,7259,2,16,dairy eggs,3,21.777,2,1814.75,3,Value Seeking Customers,,,,,,,,,,,,,,,,
339,Mobile Phone,1,Credit Card,2,4,4,Married,1,11,1,2,188,0,Male,Urban,High School,2K-5K,3682,More than 1,Gold,180120,24,17538,3,16,dairy eggs,3,52.614,2,4384.5,3,Value Seeking Customers,1.0,6.0,10.0,3.0,10.0,7.0,3.0,1.0,Social Media,Eco-Friendly,2.0,0.53,1.0,1.0,0.51,Eco_Conscious
3179,Mobile Phone,1,Debit Card,4,4,2,Married,0,16,1,3,163,0,Female,Urban,High School,<=2K,3936,More than 1,Silver,61188,53,7601,2,13,pantry,1,7.601,3,3800.5,3,Value Seeking Customers,,,,,,,,,,,,,,,,
2564,Computer,1,Credit Card,3,4,3,Married,1,18,3,1,163,0,Female,Urban,High School,2K-5K,6007,More than 1,Platinum,46980,48,7559,2,7,beverages,3,22.677,1,1889.75,3,Value Seeking Customers,,,,,,,,,,,,,,,,
1579,Mobile Phone,1,Debit Card,3,3,3,Single,0,15,4,13,232,0,Female,Urban,High School,5K-10K,2231,More than 1,Platinum,74904,29,9192,2,4,produce,8,73.536,13,1021.3333333333334,0,Frequent Loyal Customers,,,,,,,,,,,,,,,,
4523,Mobile Phone,1,Debit Card,4,4,3,Married,1,15,2,3,160,0,Male,Urban,High School,2K-5K,3699,More than 1,Platinum,61296,19,25021,5,4,produce,2,50.042,3,8340.333333333334,2,High-Value Customers,,,,,,,,,,,,,,,,
3133,Mobile Phone,1,Credit Card,3,2,2,Divorced,0,23,2,8,169,0,Male,Rural,Bachelor,5K-10K,0,More than 1,Platinum,156648,68,12207,2,4,produce,3,36.621,8,3051.75,1,At-Risk Customers,,,,,,,,,,,,,,,,
3036,Mobile Phone,1,Debit Card,4,6,5,Divorced,0,16,2,2,150,0,Female,Rural,High School,More than 10K,2631,1,Platinum,38592,66,16280,2,4,produce,4,65.12,2,3256.0,3,Value Seeking Customers,,,,,,,,,,,,,,,,
127,Computer,1,Debit Card,2,2,5,Married,0,12,1,5,140,0,Male,Rural,Bachelor,More than 10K,0,1,Platinum,35760,68,4192,1,16,dairy eggs,3,12.576,5,1048.0,0,Frequent Loyal Customers,8.0,4.0,4.0,9.0,4.0,9.0,2.0,1.0,Social Media,Eco-Friendly,3.0,0.51,1.0,1.0,0.45,Eco_Conscious
1548,Computer,1,COD,2,4,1,Married,0,11,0,4,145,0,Male,Urban,High School,2K-5K,4528,1,Silver,34896,63,12995,2,4,produce,1,12.995,4,6497.5,2,High-Value Customers,,,,,,,,,,,,,,,,
420,Computer,1,Credit Card,2,4,3,Single,0,14,1,0,151,0,Female,Urban,Bachelor,5K-10K,5762,More than 1,Platinum,113220,23,8326,1,4,produce,3,24.978,0,2081.5,3,Value Seeking Customers,2.0,3.0,2.0,2.0,10.0,14.0,2.0,2.0,Organic Search,Non-Eco-Friendly,5.0,0.36,0.0,0.0,0.37,Low_Interest
255,Computer,3,E wallet,2,5,3,Married,0,16,1,0,124,1,Female,Urban,Bachelor,<=2K,7260,More than 1,Silver,51684,47,9824,1,4,produce,2,19.648,0,3274.6666666666665,3,Value Seeking Customers,1.0,8.0,3.0,1.0,1.0,8.0,2.0,0.0,Organic Search,Eco-Friendly,4.0,0.31,0.0,0.0,0.4,Low_Interest
3514,Mobile Phone,1,Cash on Delivery,3,4,3,Married,0,12,3,3,256,0,Female,Urban,High School,5K-10K,9636,More than 1,Platinum,107424,38,13028,2,4,produce,3,39.084,3,3257.0,3,Value Seeking Customers,,,,,,,,,,,,,,,,
978,Mobile Phone,1,Debit Card,2,3,3,Married,0,16,0,7,169,0,Female,Rural,Bachelor,More than 10K,3779,More than 1,Silver,75348,41,5445,2,1,frozen,3,16.335,7,1361.25,0,Frequent Loyal Customers,8.0,7.0,5.0,8.0,10.0,0.0,1.0,5.0,Ads,Eco-Friendly,1.0,0.64,1.0,1.0,0.65,Eco_Conscious
3231,Mobile Phone,1,Credit Card,3,6,3,Divorced,0,15,6,12,317,0,Male,Rural,High School,2K-5K,0,1,Platinum,68196,28,5323,1,4,produce,3,15.969,12,1330.75,0,Frequent Loyal Customers,,,,,,,,,,,,,,,,
4932,Mobile Phone,1,COD,3,5,1,Married,0,13,2,4,149,1,Male,Rural,High School,More than 10K,0,More than 1,Gold,110736,26,6419,3,4,produce,3,19.257,4,1604.75,0,Frequent Loyal Customers,,,,,,,,,,,,,,,,
4919,Mobile Phone,1,Credit Card,3,4,5,Married,0,26,1,10,177,0,Male,Urban,High School,5K-10K,3772,More than 1,Gold,67068,53,18803,5,16,dairy eggs,2,37.606,10,6267.666666666667,2,High-Value Customers,,,,,,,,,,,,,,,,
4650,Mobile Phone,2,Debit Card,3,4,3,Married,0,22,1,4,146,0,Male,Urban,High School,2K-5K,5098,1,Gold,31164,29,12613,3,4,produce,2,25.226,4,4204.333333333333,1,At-Risk Customers,,,,,,,,,,,,,,,,
858,Mobile Phone,2,Credit Card,2,3,1,Single,1,21,1,7,264,0,Female,Urban,Bachelor,2K-5K,3214,1,Gold,30432,37,8605,1,4,produce,1,8.605,7,4302.5,1,At-Risk Customers,4.0,3.0,9.0,10.0,9.0,14.0,1.0,3.0,Email,Non-Eco-Friendly,1.0,0.61,1.0,0.0,0.56,Low_Interest
4936,Computer,3,E wallet,4,4,1,Married,1,12,1,9,181,1,Female,Urban,Bachelor,2K-5K,6337,More than 1,Silver,107616,40,2647,0,16,dairy eggs,3,7.941,9,661.75,0,Frequent Loyal Customers,,,,,,,,,,,,,,,,
2914,Mobile Phone,1,Debit Card,4,5,3,Divorced,0,13,2,9,187,0,Male,Urban,Bachelor,5K-10K,6555,1,Platinum,35148,35,5977,1,4,produce,5,29.885,9,996.1666666666666,0,Frequent Loyal Customers,,,,,,,,,,,,,,,,
4261,Mobile Phone,3,UPI,4,4,5,Married,1,19,1,4,167,0,Female,Rural,High School,2K-5K,0,More than 1,Platinum,106428,44,12794,4,16,dairy eggs,3,38.382,4,3198.5,3,Value Seeking Customers,,,,,,,,,,,,,,,,
2476,Mobile Phone,3,E wallet,3,4,1,Married,0,13,1,0,167,0,Male,Urban,Bachelor,More than 10K,6313,More than 1,Gold,61716,66,9472,2,9,dry goods pasta,1,9.472,0,4736.0,3,Value Seeking Customers,,,,,,,,,,,,,,,,
1031,Computer,1,Debit Card,2,3,3,Single,0,13,0,2,124,0,Female,Urban,High School,5K-10K,4530,More than 1,Platinum,107292,50,9938,1,4,produce,3,29.814,2,2484.5,3,Value Seeking Customers,1.0,8.0,3.0,6.0,8.0,8.0,4.0,3.0,Organic Search,Non-Eco-Friendly,1.0,0.47,0.0,0.0,0.48,Low_Interest
474,Mobile Phone,1,Debit Card,2,3,4,Married,0,21,1,0,148,0,Female,Urban,High School,2K-5K,0,1,Platinum,31056,35,5487,2,16,dairy eggs,2,10.974,0,1829.0,3,Value Seeking Customers,8.0,9.0,8.0,6.0,9.0,14.0,0.0,2.0,Social Media,Eco-Friendly,4.0,0.74,1.0,1.0,0.72,Eco_Warrior
4492,Computer,1,Debit Card,3,4,3,Married,0,18,1,3,230,0,Male,Urban,Bachelor,5K-10K,0,More than 1,Silver,64860,35,2799,2,1,frozen,1,2.799,3,1399.5,0,Frequent Loyal Customers,,,,,,,,,,,,,,,,
1036,Mobile Phone,1,Credit Card,3,3,4,Married,0,22,1,7,189,1,Male,Urban,Bachelor,5K-10K,2438,More than 1,Silver,105972,18,11466,1,16,dairy eggs,1,11.466,7,5733.0,2,High-Value Customers,4.0,7.0,1.0,1.0,9.0,13.0,1.0,7.0,Ads,Eco-Friendly,3.0,0.48,0.0,0.0,0.48,Low_Interest
4457,Mobile Phone,1,Cash on Delivery,4,4,5,Married,0,14,5,3,324,0,Female,Urban,High School,<=2K,3704,More than 1,Silver,113364,24,13094,3,4,produce,2,26.188,3,4364.666666666667,3,Value Seeking Customers,,,,,,,,,,,,,,,,
1793,Mobile Phone,1,Credit Card,3,3,5,Married,0,12,1,3,167,0,Male,Urban,High School,5K-10K,5728,More than 1,Platinum,89988,69,23681,4,16,dairy eggs,3,71.043,3,5920.25,2,High-Value Customers,,,,,,,,,,,,,,,,
3538,Mobile Phone,3,Cash on Delivery,4,2,3,Married,0,22,1,9,193,0,Female,Urban,High School,2K-5K,6875,1,Silver,68904,19,11768,3,7,beverages,2,23.536,9,3922.6666666666665,1,At-Risk Customers,,,,,,,,,,,,,,,,
2281,Mobile Phone,1,Debit Card,3,3,3,Married,0,14,1,3,135,0,Male,Rural,High School,5K-10K,2025,More than 1,Gold,57468,61,28744,4,4,produce,3,86.232,3,7186.0,2,High-Value Customers,,,,,,,,,,,,,,,,
1677,Mobile Phone,1,UPI,3,3,1,Single,1,13,6,8,127,1,Male,Urban,High School,5K-10K,6388,More than 1,Silver,384288,64,9471,1,15,canned goods,3,28.413,8,2367.75,1,At-Risk Customers,,,,,,,,,,,,,,,,
4779,Mobile Phone,3,Credit Card,4,4,1,Married,1,18,4,9,203,0,Male,Urban,Bachelor,5K-10K,3555,1,Gold,29400,55,14853,3,1,frozen,1,14.853,9,7426.5,2,High-Value Customers,,,,,,,,,,,,,,,,
1509,Mobile Phone,3,Debit Card,3,1,4,Single,0,15,0,0,127,1,Female,Urban,High School,2K-5K,0,More than 1,Gold,64680,23,10663,1,17,household,4,42.652,0,2132.6,3,Value Seeking Customers,,,,,,,,,,,,,,,,
534,Mobile Phone,1,Debit Card,3,1,5,Divorced,1,12,0,3,214,0,Male,Urban,High School,5K-10K,0,More than 1,Platinum,95724,28,11128,1,4,produce,2,22.256,3,3709.3333333333335,3,Value Seeking Customers,8.0,9.0,5.0,7.0,3.0,0.0,4.0,2.0,Social Media,Eco-Friendly,2.0,0.58,1.0,1.0,0.65,Eco_Conscious
171,Mobile Phone,3,Debit Card,3,3,3,Single,1,11,1,4,145,0,Male,Rural,Bachelor,More than 10K,2280,More than 1,Platinum,103740,21,12147,0,4,produce,4,48.588,4,2429.4,3,Value Seeking Customers,2.0,5.0,1.0,3.0,7.0,9.0,1.0,3.0,Organic Search,Eco-Friendly,5.0,0.34,0.0,0.0,0.48,Low_Interest
4389,Mobile Phone,1,Debit Card,3,5,5,Single,0,14,1,1,139,1,Male,Urban,Bachelor,5K-10K,7406,More than 1,Silver,63636,43,5396,2,16,dairy eggs,3,16.188,1,1349.0,0,Frequent Loyal Customers,,,,,,,,,,,,,,,,
2776,Computer,3,Debit Card,3,4,2,Single,0,15,1,11,187,0,Male,Urban,High School,2K-5K,17734,More than 1,Silver,213072,34,18165,1,4,produce,2,36.33,11,6055.0,2,High-Value Customers,,,,,,,,,,,,,,,,
1254,Computer,1,Credit Card,3,5,1,Married,1,12,0,9,153,0,Male,Urban,Bachelor,5K-10K,4677,More than 1,Platinum,58272,22,17636,4,7,beverages,2,35.272,9,5878.666666666667,2,High-Value Customers,,,,,,,,,,,,,,,,
5000,Computer,3,Credit Card,4,5,4,Married,0,15,2,9,179,0,Male,Rural,Bachelor,5K-10K,0,1,Gold,69048,56,9484,2,16,dairy eggs,3,28.452,9,2371.0,1,At-Risk Customers,,,,,,,,,,,,,,,,
1289,Mobile Phone,1,UPI,2,4,4,Married,0,19,2,3,124,0,Male,Rural,Bachelor,More than 10K,0,More than 1,Platinum,71820,47,20373,3,4,produce,3,61.119,3,5093.25,2,High-Value Customers,,,,,,,,,,,,,,,,
540,Mobile Phone,1,Debit Card,3,4,3,Single,0,14,1,3,210,0,Female,Urban,High School,2K-5K,2501,More than 1,Silver,60816,64,14377,2,17,household,3,43.131,3,3594.25,3,Value Seeking Customers,10.0,3.0,10.0,2.0,8.0,12.0,3.0,4.0,Organic Search,Eco-Friendly,3.0,0.68,1.0,1.0,0.69,Eco_Conscious
4040,Mobile Phone,3,E wallet,3,4,4,Married,0,13,1,4,182,0,Female,Rural,High School,5K-10K,3516,1,Platinum,46620,23,2151,1,4,produce,3,6.453,4,537.75,0,Frequent Loyal Customers,,,,,,,,,,,,,,,,
2081,Computer,1,UPI,3,3,5,Married,0,14,1,3,130,0,Male,Urban,Bachelor,5K-10K,5487,More than 1,Platinum,94344,19,14510,2,17,household,3,43.53,3,3627.5,3,Value Seeking Customers,,,,,,,,,,,,,,,,
837,Mobile Phone,1,Debit Card,3,3,3,Single,1,17,0,0,164,0,Male,Urban,Bachelor,5K-10K,7371,1,Silver,50076,24,8330,1,17,household,3,24.99,0,2082.5,3,Value Seeking Customers,8.0,10.0,1.0,4.0,10.0,10.0,5.0,3.0,Social Media,Non-Eco-Friendly,5.0,0.62,1.0,1.0,0.58,Eco_Conscious
4434,Mobile Phone,2,UPI,3,2,3,Married,0,14,4,1,153,0,Female,Urban,Bachelor,5K-10K,0,More than 1,Platinum,61788,27,12788,2,7,beverages,4,51.152,1,2557.6,3,Value Seeking Customers,,,,,,,,,,,,,,,,
4564,Mobile Phone,1,Debit Card,3,4,4,Married,0,23,2,4,149,0,Male,Rural,Bachelor,5K-10K,0,1,Platinum,33468,26,6821,2,4,produce,3,20.463,4,1705.25,0,Frequent Loyal Customers,,,,,,,,,,,,,,,,
4628,Computer,1,Debit Card,3,5,3,Single,0,15,1,4,157,0,Female,Urban,High School,5K-10K,4065,More than 1,Silver,114900,65,1524,0,4,produce,2,3.048,4,508.0,0,Frequent Loyal Customers,,,,,,,,,,,,,,,,
3449,Mobile Phone,1,Credit Card,3,4,3,Married,0,20,1,1,158,0,Female,Urban,Bachelor,5K-10K,0,1,Gold,39348,39,14983,1,16,dairy eggs,5,74.915,1,2497.1666666666665,3,Value Seeking Customers,,,,,,,,,,,,,,,,
3324,Mobile Phone,3,Credit Card,3,5,4,Single,1,24,3,11,171,1,Female,Urban,High School,5K-10K,6693,More than 1,Silver,68916,50,4627,2,4,produce,2,9.254,11,1542.3333333333333,0,Frequent Loyal Customers,,,,,,,,,,,,,,,,
3468,Mobile Phone,1,Credit Card,4,6,3,Married,0,16,1,3,148,0,Male,Urban,High School,5K-10K,14077,More than 1,Silver,61212,22,6120,2,4,produce,3,18.36,3,1530.0,0,Frequent Loyal Customers,,,,,,,,,,,,,,,,
2644,Mobile Phone,1,Debit Card,3,4,3,Single,0,14,1,1,139,1,Male,Rural,Bachelor,More than 10K,0,1,Silver,41196,23,5328,1,16,dairy eggs,1,5.328,1,2664.0,3,Value Seeking Customers,,,,,,,,,,,,,,,,
3085,Mobile Phone,1,UPI,3,4,3,Single,0,14,2,8,162,0,Female,Urban,High School,5K-10K,5361,1,Platinum,63588,58,18193,3,4,produce,3,54.579,8,4548.25,1,At-Risk Customers,,,,,,,,,,,,,,,,
63,Mobile Phone,1,Debit Card,3,2,5,Divorced,1,12,0,7,136,0,Male,Urban,High School,5K-10K,5976,More than 1,Platinum,62136,29,727,1,4,produce,4,2.908,7,145.4,0,Frequent Loyal Customers,3.0,2.0,3.0,8.0,1.0,14.0,4.0,5.0,Email,Eco-Friendly,3.0,0.39,0.0,0.0,0.37,Low_Interest
2930,Mobile Phone,1,Credit Card,3,4,4,Single,0,13,2,4,184,0,Female,Urban,High School,5K-10K,6311,More than 1,Platinum,34140,44,6136,1,18,babies,3,18.408,4,1534.0,0,Frequent Loyal Customers,,,,,,,,,,,,,,,,
2656,Mobile Phone,2,UPI,4,5,5,Divorced,0,13,1,1,189,0,Male,Urban,High School,5K-10K,6975,More than 1,Platinum,60744,49,17126,2,4,produce,2,34.252,1,5708.666666666667,2,High-Value Customers,,,,,,,,,,,,,,,,
4017,Mobile Phone,1,Credit Card,3,4,3,Married,0,12,1,3,193,0,Female,Urban,High School,5K-10K,4098,1,Platinum,54264,24,6424,2,4,produce,2,12.848,3,2141.3333333333335,3,Value Seeking Customers,,,,,,,,,,,,,,,,
634,Mobile Phone,1,Credit Card,2,3,4,Single,0,22,1,2,136,0,Female,Urban,High School,2K-5K,4116,1,Platinum,62640,52,3587,0,16,dairy eggs,2,7.174,2,1195.6666666666667,0,Frequent Loyal Customers,5.0,7.0,3.0,8.0,10.0,16.0,3.0,1.0,Ads,Non-Eco-Friendly,4.0,0.58,1.0,0.0,0.55,Low_Interest
2011,Mobile Phone,3,Credit Card,2,1,1,Married,0,15,0,8,162,0,Female,Urban,Bachelor,5K-10K,8379,More than 1,Platinum,305160,32,16719,5,4,produce,3,50.157,8,4179.75,1,At-Risk Customers,,,,,,,,,,,,,,,,
1304,Mobile Phone,1,Debit Card,3,3,3,Single,0,14,1,4,126,0,Male,Urban,High School,2K-5K,3730,More than 1,Platinum,275232,58,5167,1,7,beverages,1,5.167,4,2583.5,3,Value Seeking Customers,,,,,,,,,,,,,,,,
4621,Mobile Phone,2,Credit Card,4,2,4,Single,0,19,2,3,146,0,Male,Urban,High School,More than 10K,5000,1,Platinum,35304,64,15413,3,7,beverages,1,15.413,3,7706.5,2,High-Value Customers,,,,,,,,,,,,,,,,
