Was_Product_Reordered,Order_ID,Product_ID
1,12067,16390
1,12067,2677
1,12067,8304
1,12067,8644
1,12067,16501
1,12067,7802
1,12067,3156
1,12067,9396
1,12067,4711
1,12067,1355
1,12067,13930
0,12067,13236
0,12068,12656
0,12068,8304
0,12068,12653
0,12068,5638
0,12068,5540
0,12068,6222
0,12068,3914
0,12068,2391
0,12068,14235
0,12068,8094
0,12068,12674
0,12068,6362
0,12068,9676
0,12068,1480
0,12068,13085
1,12069,7327
1,12069,8304
1,12069,1472
0,12069,12842
1,12069,8085
1,12069,5136
0,12069,10962
0,12069,10979
1,12069,15723
1,12069,2745
1,12069,15603
0,12069,2824
1,12069,4617
0,12069,9986
0,12069,692
0,12069,11665
1,12069,9868
0,12069,2556
0,12069,9109
1,12069,13319
0,12069,5131
0,12069,1715
1,12070,11413
0,12070,1969
0,12070,15124
1,12071,8261
1,12071,8112
1,12071,6766
0,12071,11546
1,12071,10748
0,12071,14904
0,12071,8505
0,12071,13975
0,12071,986
1,12072,8137
1,12072,15758
1,12072,3746
1,12073,11992
1,12073,7327
0,12073,12620
1,12073,4423
1,12073,14094
1,12074,11758
1,12074,8304
0,12074,9396
0,12074,1344
0,12074,8183
1,12074,1614
0,12074,15788
0,12074,6046
0,12074,8366
0,12074,8343
0,12074,1555
0,12074,8293
1,12075,7043
1,12075,12508
1,12075,14073
1,12075,3156
1,12075,9038
1,12075,15847
0,12075,4354
1,12075,9267
1,12075,6611
0,12075,1573
1,12075,6597
0,12075,8326
1,12075,7339
1,12075,6673
0,12075,13839
0,12075,8393
1,12075,14203
0,12076,1722
0,12076,10222
1,12076,14375
1,12076,8304
1,12076,10665
1,12076,12897
0,12076,2325
1,12076,5638
1,12076,6568
1,12076,10659
1,12076,11090
1,12076,8154
1,12076,14462
1,12076,5747
1,12076,7550
1,12076,2931
1,12076,13490
1,12076,4778
1,12076,15322
1,12076,6362
1,12076,1129
1,12076,13840
1,12076,7805
1,12076,10313
1,12076,7799
1,12076,5905
1,12076,8427
1,12076,10439
1,12076,4839
1,12076,15025
1,12076,14140
1,12076,1477
1,12076,9012
0,12076,14075
0,12076,14784
0,12076,13946
0,12076,2658
1,12076,14561
0,12076,14927
0,12076,7260
1,12077,5542
1,12077,3187
1,12077,15870
1,12077,4423
1,12077,11786
1,12077,896
1,12077,2839
1,12077,15670
0,12077,5888
1,12077,13968
0,12077,5972
1,12077,5638
0,12077,3467
0,12077,4773
0,12077,4288
1,12078,8304
1,12078,9396
1,12078,11643
0,12078,2749
0,12078,12569
1,12078,8697
0,12079,11119
0,12079,8907
1,12080,11758
1,12080,15694
0,12080,13085
0,12080,13077
0,12080,13562
1,12080,7068
0,12080,8773
0,12080,15179
0,12080,10967
0,12080,4992
1,12080,7452
1,12080,11394
0,12080,6679
0,12080,3648
0,12080,15949
0,12080,11165
0,12080,11253
0,12080,8884
0,12080,7727
0,12080,9455
0,12080,10461
0,12080,6237
0,12080,7975
0,12080,14370
0,12081,12695
1,12081,6524
1,12081,12341
1,12081,1402
1,12081,13443
1,12082,8304
1,12082,13127
1,12082,14996
1,12082,13282
1,12082,6396
1,12082,16358
1,12082,11992
1,12083,6723
1,12083,763
0,12083,2388
0,12083,4085
1,12084,6004
1,12084,8304
1,12084,7676
1,12084,3740
1,12084,2562
1,12084,11434
0,12084,4166
1,12084,10644
1,12084,12819
0,12084,8357
1,12084,7498
1,12084,4331
1,12084,6962
1,12085,2484
1,12085,8304
1,12085,6536
1,12085,14974
0,12085,504
1,12085,6730
1,12085,2565
1,12086,3573
0,12086,1106
1,12086,8297
1,12086,668
0,12086,11429
1,12086,6597
0,12086,8644
1,12086,8304
1,12086,16278
0,12086,366
1,12086,15649
1,12086,8338
1,12086,11272
0,12086,9385
1,12087,4607
0,12087,10662
1,12087,1621
1,12088,7882
1,12088,6143
1,12088,9111
1,12088,9789
1,12088,13504
1,12088,5284
1,12088,15601
1,12088,7327
1,12088,4423
1,12088,12540
1,12088,7068
1,12088,12690
1,12088,13476
1,12088,15697
1,12089,13819
1,12089,3679
1,12089,5638
0,12089,5168
0,12089,14607
0,12089,11550
0,12089,11830
0,12089,4609
0,12089,16404
0,12089,7645
0,12090,14117
1,12090,1780
0,12091,8343
1,12091,15870
1,12091,4423
1,12091,9912
1,12091,15583
0,12091,10421
0,12091,1700
1,12091,7068
0,12091,13085
0,12091,11665
1,12092,6997
1,12092,4423
1,12092,12619
1,12093,1423
1,12093,12701
0,12093,14862
0,12093,4628
0,12093,15939
0,12093,14703
0,12093,12248
1,12094,196
1,12094,2450
1,12094,14248
1,12094,5554
1,12094,14740
1,12094,14931
1,12095,15175
1,12096,9834
1,12096,15983
1,12096,1890
1,12096,11758
1,12096,13128
1,12096,14833
1,12096,6234
1,12096,9484
1,12096,1655
1,12096,5864
1,12096,8628
1,12097,15879
1,12097,1950
1,12097,3045
1,12097,1715
1,12097,11324
0,12098,14531
1,12098,8659
1,12098,3320
1,12098,13302
1,12098,11992
1,12098,7791
1,12098,3310
1,12098,12035
1,12098,11890
0,12098,11212
0,12098,15222
1,12099,11758
1,12099,7267
1,12099,14833
1,12099,6732
1,12100,9282
1,12100,7442
1,12100,5916
1,12100,11373
1,12100,5909
1,12100,915
1,12100,5578
1,12100,13134
1,12100,15263
1,12100,13782
1,12100,13570
1,12101,10839
1,12101,616
1,12101,13331
0,12101,15196
1,12102,9282
1,12102,16501
1,12102,9324
1,12102,14996
1,12102,7068
1,12102,14523
1,12102,15920
1,12102,6793
0,12102,13562
0,12102,2409
0,12102,14769
0,12102,2241
0,12102,11224
1,12103,15763
1,12103,12965
1,12103,2081
1,12103,4148
1,12103,2871
1,12103,4173
1,12104,167
1,12104,7068
1,12104,6005
1,12104,11758
0,12105,8390
1,12105,16452
1,12105,9587
1,12105,2504
1,12105,11050
0,12105,6143
1,12105,768
1,12106,12354
1,12106,1960
1,12106,10161
1,12106,14974
1,12106,7327
1,12106,3137
1,12106,9038
1,12106,8647
0,12106,13968
1,12106,2855
1,12106,6198
0,12106,11896
0,12106,11766
1,12107,14419
1,12108,2081
1,12108,5638
1,12108,7161
1,12108,4456
1,12108,6591
1,12108,13085
0,12109,7746
1,12109,14539
0,12109,16410
1,12109,5971
0,12109,10738
1,12109,1985
1,12109,1381
0,12109,14203
0,12109,4166
0,12109,13153
0,12109,14559
0,12109,13325
1,12110,15860
1,12110,16211
1,12110,6730
1,12110,5484
1,12110,14974
0,12110,5402
1,12110,2361
1,12110,13262
1,12111,15870
1,12111,10149
1,12111,1538
1,12112,4423
1,12112,15870
1,12112,10218
1,12112,15603
1,12112,12691
1,12112,2824
1,12112,6391
1,12112,15833
1,12112,16131
1,12112,15601
1,12112,8742
1,12112,14073
1,12112,13685
1,12112,10134
1,12112,11864
1,12112,13177
1,12112,5421
0,12112,6850
1,12112,7943
0,12113,4624
1,12113,9253
1,12113,4649
0,12113,10065
0,12113,12628
0,12113,3035
1,12113,1960
1,12113,8552
0,12113,15601
1,12113,3956
1,12113,14833
1,12113,12382
1,12113,6724
1,12113,12914
0,12113,12536
0,12113,6868
1,12114,5098
1,12114,9154
1,12114,10892
0,12114,9171
1,12114,9672
0,12114,14962
0,12114,8965
0,12114,15860
1,12115,2044
1,12115,14428
1,12115,98
1,12115,14630
1,12115,14403
1,12115,3873
1,12115,5653
1,12115,11044
1,12115,14094
1,12115,7327
1,12115,12737
1,12115,9831
1,12115,15272
1,12115,12017
1,12115,15741
0,12115,2212
1,12115,13968
1,12115,10012
1,12115,14755
0,12115,15601
1,12115,15870
0,12116,11033
0,12116,1775
0,12116,2760
0,12116,11026
0,12116,81
0,12116,9443
0,12116,7420
1,12116,12468
1,12117,2081
1,12117,10552
1,12117,6664
1,12117,79
1,12117,3440
1,12117,4862
1,12117,1116
1,12118,4419
1,12118,3369
1,12118,7483
1,12118,14974
1,12118,7327
1,12118,4423
1,12118,3225
0,12118,2276
0,12119,1985
1,12119,4148
0,12119,12452
1,12119,3467
1,12119,916
0,12119,8283
0,12119,10134
1,12119,14073
1,12119,5971
1,12119,10105
1,12120,5858
1,12120,4423
1,12120,6204
1,12120,12452
0,12120,11253
0,12120,11914
0,12120,7443
1,12121,16141
1,12121,10270
1,12121,8151
1,12121,7377
1,12121,13564
1,12121,15095
1,12121,12597
1,12121,13948
1,12121,15249
1,12121,5676
1,12121,16064
1,12121,1356
1,12121,1502
0,12121,8324
0,12121,13307
0,12121,15945
1,12122,12880
1,12122,15985
1,12122,1985
1,12122,7905
1,12122,6029
0,12122,5429
0,12123,7267
1,12124,1423
1,12124,12869
1,12124,5844
1,12124,4423
1,12124,6030
0,12124,14974
0,12124,15985
0,12124,9626
0,12124,213
1,12125,14806
1,12125,9077
1,12125,5105
1,12125,15610
1,12125,11403
1,12125,7194
1,12125,12477
1,12125,4182
1,12125,2584
1,12125,8781
1,12125,11758
1,12125,11434
1,12125,345
1,12125,10134
1,12125,14564
1,12125,10014
1,12125,4706
1,12125,9038
1,12125,12023
1,12125,14343
1,12126,12772
1,12126,14852
1,12126,13334
1,12126,1222
1,12126,15603
1,12126,3431
1,12126,10653
1,12126,5360
1,12126,2291
1,12126,14511
1,12126,4472
1,12126,4767
1,12126,2567
1,12127,2757
1,12127,2183
0,12127,5855
1,12127,2626
0,12127,4153
1,12128,9324
1,12128,11231
1,12128,3824
1,12128,10234
1,12128,7235
1,12128,16486
1,12128,12397
1,12128,14179
1,12128,15603
1,12128,1712
1,12128,12806
1,12128,16425
1,12128,2484
0,12128,13887
1,12128,4134
1,12128,2606
1,12128,4587
1,12128,4616
1,12128,11434
1,12128,7519
0,12128,3045
0,12128,10845
1,12128,9143
1,12128,320
1,12128,6396
0,12128,14625
1,12128,14944
1,12128,13345
1,12128,16102
1,12128,241
1,12128,11050
1,12128,8742
1,12129,9324
1,12129,1817
1,12129,13005
1,12129,7574
1,12129,14710
1,12129,12865
1,12129,3208
1,12129,13421
1,12129,14146
1,12129,54
1,12129,8293
1,12129,14561
1,12129,17
1,12130,14884
1,12130,3851
0,12130,4335
0,12130,10393
0,12130,13390
1,12130,13734
0,12130,371
0,12130,5764
0,12130,8155
0,12130,2782
0,12130,14155
1,12130,11431
1,12130,2898
1,12130,4939
0,12131,11517
1,12131,417
1,12131,2585
1,12131,9849
1,12131,3818
1,12131,4020
1,12131,16271
1,12131,2044
1,12131,10665
0,12132,6082
1,12132,13526
1,12132,2676
1,12132,9426
1,12132,5242
1,12132,1042
0,12132,848
0,12133,2921
1,12133,15603
1,12134,2998
1,12134,14933
1,12134,15694
1,12134,6396
1,12134,1712
1,12134,7011
1,12134,4014
1,12134,7902
1,12134,9181
1,12134,15603
1,12135,1173
1,12135,3575
1,12136,13814
1,12136,4042
1,12136,11394
1,12136,10644
1,12136,8165
1,12136,5000
1,12136,1985
1,12137,4423
1,12137,8297
1,12137,9282
1,12137,14121
1,12137,10474
1,12137,12720
1,12137,14140
1,12137,719
1,12137,2402
1,12137,8769
1,12137,1927
1,12137,13099
1,12137,7068
1,12137,14350
1,12137,16455
1,12137,3137
1,12137,11228
1,12137,9340
1,12137,2867
1,12137,6536
1,12137,11185
1,12137,1742
1,12137,6396
0,12137,1255
1,12137,14053
1,12137,1765
0,12137,16118
1,12137,13887
0,12137,6219
0,12137,11272
0,12137,4546
1,12138,12043
1,12138,1712
1,12138,7549
0,12138,12221
0,12138,11272
0,12138,11283
0,12139,5577
0,12139,2385
0,12139,9415
1,12139,12882
1,12139,8670
1,12139,6221
0,12139,15181
0,12139,1842
0,12140,7298
0,12140,13526
1,12141,9394
0,12141,7068
0,12142,14833
0,12142,16349
0,12142,7124
0,12142,2749
0,12142,7043
0,12142,7068
0,12142,10049
0,12142,6396
0,12142,7377
0,12142,11551
0,12142,2356
0,12142,11064
1,12143,11471
0,12143,447
1,12143,99
1,12143,2062
1,12143,2092
0,12143,11203
0,12143,11948
1,12143,12390
0,12143,14191
0,12143,2782
1,12143,5769
1,12143,14227
0,12143,10349
1,12143,11849
0,12143,16211
0,12143,4951
0,12143,5558
0,12143,7976
1,12144,16276
1,12144,1007
1,12144,7338
1,12144,11969
1,12144,11263
0,12144,1402
1,12144,13099
1,12144,10161
1,12144,7686
0,12144,15323
1,12144,13997
1,12145,7629
1,12145,8659
1,12145,12914
1,12145,7478
0,12145,14813
0,12146,4115
0,12146,1897
0,12146,15166
1,12146,7674
0,12146,14454
0,12146,1020
0,12146,3752
1,12146,449
0,12146,1621
0,12146,14558
0,12146,9903
0,12146,13760
0,12146,15626
0,12147,4423
1,12147,15694
0,12147,2782
0,12147,14073
0,12147,8392
0,12147,9838
0,12147,14623
0,12148,463
1,12148,15694
1,12148,1621
1,12149,15164
1,12149,16219
1,12149,2724
1,12149,13056
1,12149,7626
1,12149,8625
1,12149,7377
1,12149,12260
1,12149,11306
1,12149,3320
1,12149,3924
1,12149,4453
1,12149,7327
0,12149,14964
1,12149,13185
1,12149,839
1,12149,1836
1,12149,14749
1,12149,10269
1,12149,2435
1,12149,2248
1,12149,12970
1,12149,3051
1,12149,6596
1,12149,3588
1,12149,1985
1,12149,15969
1,12149,15441
1,12149,524
0,12149,14227
0,12149,5429
0,12149,13897
1,12149,1638
0,12149,9230
0,12149,4962
1,12149,11024
1,12150,15466
1,12150,5747
1,12150,8792
1,12150,2081
1,12150,8397
1,12151,9480
1,12151,14974
0,12151,7129
1,12151,10967
1,12151,3751
0,12151,10903
0,12151,4459
0,12151,167
0,12151,9823
0,12151,5155
1,12152,12560
1,12152,7216
1,12152,4423
1,12152,10596
1,12152,6056
1,12152,2081
1,12152,13127
1,12152,2284
1,12152,13214
1,12152,15340
1,12152,47
1,12152,4173
1,12152,12965
1,12153,14996
1,12153,15833
1,12153,8616
1,12153,9806
1,12153,8304
1,12153,12880
1,12153,817
1,12153,13262
1,12154,6302
0,12154,14515
1,12154,2571
0,12154,9849
0,12154,14675
0,12154,9623
0,12154,6710
0,12154,11684
1,12154,13640
0,12154,110
0,12155,13282
1,12155,1742
1,12155,9118
1,12155,8304
1,12155,8720
1,12156,5685
1,12156,2136
1,12156,3558
1,12156,1423
1,12156,14894
1,12156,1700
0,12156,2082
0,12156,14560
0,12156,7773
0,12156,15557
0,12156,6164
1,12157,6418
1,12157,6791
1,12157,7167
0,12157,1995
0,12157,11543
0,12157,109
0,12157,10904
1,12158,4739
1,12158,13302
1,12158,7819
1,12158,7068
1,12158,2011
1,12158,4546
1,12158,13946
1,12158,1763
1,12158,5242
0,12158,10189
0,12159,4202
0,12159,4683
1,12159,10067
0,12159,11525
0,12159,2543
1,12159,10743
0,12159,4666
0,12159,13842
1,12159,4949
0,12159,1571
0,12159,14102
0,12159,9306
0,12159,7614
1,12160,16138
1,12160,13250
0,12160,15951
0,12160,4517
0,12160,2589
0,12160,9691
1,12160,4106
0,12160,7556
0,12160,3547
1,12161,4824
1,12161,2278
1,12161,1604
1,12161,14068
0,12161,711
1,12161,2359
1,12161,13050
0,12161,3978
1,12161,13968
1,12162,11285
1,12162,14680
1,12162,13514
1,12162,14784
1,12162,22
1,12162,889
0,12162,5661
1,12162,5712
0,12162,8523
0,12162,16439
1,12163,10892
1,12163,4423
1,12163,9171
0,12163,751
1,12163,10579
0,12163,830
1,12163,7327
1,12163,13734
1,12163,3499
1,12163,12732
0,12164,15509
0,12164,13302
0,12164,1143
1,12164,8304
1,12164,15870
1,12164,1732
1,12164,6396
1,12164,1890
1,12165,14005
1,12165,15209
1,12165,10083
1,12165,5403
1,12166,15870
1,12166,4423
1,12166,16358
1,12166,15833
1,12166,1873
1,12166,7663
1,12166,6214
1,12166,1621
1,12166,9282
1,12166,15601
0,12166,13859
1,12166,1797
1,12166,7183
1,12166,10349
1,12166,3031
1,12166,1696
1,12166,8183
1,12166,15550
0,12166,7097
1,12166,7339
1,12166,2855
1,12167,16178
1,12168,8304
1,12168,990
1,12168,1872
1,12168,4647
1,12168,7068
1,12168,10236
1,12168,7649
1,12168,10245
1,12168,14996
1,12168,3709
1,12168,3956
1,12168,5084
0,12168,11804
0,12168,4376
0,12168,2148
0,12168,14552
0,12168,7989
0,12168,13427
0,12168,7235
0,12168,14564
0,12168,13329
0,12168,15694
0,12168,6213
0,12168,16171
0,12168,7937
1,12169,11272
1,12169,13153
1,12169,1742
1,12169,780
1,12169,5136
1,12169,7339
1,12169,4423
1,12169,15870
1,12169,14996
1,12169,2322
1,12169,7997
1,12170,12881
1,12170,6212
1,12170,4653
1,12170,12017
1,12170,2365
0,12171,4134
0,12171,9176
1,12172,4957
1,12173,12311
1,12173,711
1,12173,14833
1,12173,8303
1,12173,1555
1,12173,15870
1,12173,15011
1,12173,10134
0,12173,9178
0,12173,1839
1,12173,6730
1,12173,8742
1,12173,4785
1,12173,5544
0,12173,7626
0,12173,11223
0,12173,15583
1,12173,9623
0,12173,13127
0,12173,8647
0,12173,7649
0,12173,2004
0,12173,7708
0,12173,6005
0,12173,4170
0,12173,11195
0,12173,29
0,12173,12372
1,12174,16458
0,12174,4170
1,12174,8304
1,12174,1325
1,12174,3873
1,12174,4450
1,12174,7327
1,12174,14403
1,12174,8742
1,12174,98
1,12174,380
1,12174,521
0,12175,8974
0,12175,16259
0,12175,320
0,12175,16133
0,12175,9570
0,12175,11083
0,12175,14169
0,12175,2503
0,12175,16405
0,12175,1372
0,12175,16045
0,12175,14494
0,12176,7906
1,12176,9051
0,12176,3051
0,12176,9369
0,12176,11966
1,12176,13128
1,12176,9725
1,12176,8304
1,12176,14850
1,12176,13748
1,12176,135
1,12177,1145
1,12177,10501
1,12177,10437
1,12177,12880
1,12177,4423
1,12177,4466
1,12177,15694
1,12177,9324
1,12177,5023
1,12177,15474
1,12177,5899
1,12177,3582
1,12177,8263
1,12177,10967
1,12177,11434
1,12177,1640
1,12177,1757
1,12177,10086
1,12177,241
1,12177,11758
1,12177,12371
0,12177,12316
1,12177,3062
1,12177,15269
1,12177,7663
1,12177,1301
1,12177,8208
1,12177,9776
1,12177,2373
1,12177,8742
0,12177,16152
1,12177,13941
1,12178,8304
1,12178,7235
1,12178,8742
1,12178,2912
1,12178,15870
1,12178,8557
1,12178,7166
0,12178,7297
1,12178,15509
0,12178,9680
0,12178,10342
1,12178,4521
1,12178,10161
1,12178,10924
1,12178,15833
1,12178,5638
1,12178,13085
1,12178,8343
1,12178,10458
1,12178,2819
1,12178,5971
1,12178,2082
1,12178,9823
1,12178,13329
1,12178,7327
1,12178,15797
0,12178,11895
1,12179,7685
1,12180,668
1,12180,3180
1,12180,15870
1,12180,7068
1,12180,7911
1,12180,11250
1,12180,13153
0,12180,13968
0,12180,1454
1,12180,15833
0,12180,5398
1,12180,4964
1,12180,483
1,12180,13887
0,12180,2322
1,12181,13866
1,12181,13734
1,12181,10134
1,12181,15273
1,12182,13415
1,12182,15671
1,12182,10161
1,12182,11577
1,12182,15870
1,12182,2697
1,12182,5776
1,12182,3839
0,12182,7034
0,12182,9396
1,12182,3320
0,12182,15041
0,12182,12335
1,12183,14749
1,12183,10161
1,12183,10464
0,12183,14342
1,12183,10558
0,12183,15483
1,12184,12691
1,12184,10012
1,12184,8304
1,12184,415
1,12184,3844
1,12184,11534
1,12185,5345
1,12185,1928
1,12186,2710
1,12186,12909
1,12186,2871
1,12186,10376
1,12186,7124
1,12186,12576
1,12186,16178
1,12186,13791
1,12186,5914
1,12186,3255
1,12187,4560
1,12187,12560
1,12187,8792
1,12187,10612
1,12187,13391
1,12187,10825
1,12187,4687
1,12187,7440
1,12187,5225
1,12187,55
1,12188,14833
0,12188,3610
1,12188,1298
1,12188,14564
1,12188,15041
1,12188,13086
0,12188,8509
1,12188,12713
1,12188,1174
0,12188,15698
0,12188,3084
0,12188,3169
1,12188,10967
0,12188,934
1,12188,6639
1,12188,14604
0,12188,9034
0,12188,7624
1,12189,3620
1,12189,4790
1,12189,7068
1,12189,6682
1,12189,14749
1,12189,5628
1,12189,16021
1,12189,7663
1,12189,8343
0,12189,4534
1,12189,13262
1,12189,5036
1,12189,7235
1,12189,6168
1,12189,13380
1,12189,4423
1,12190,10792
1,12190,4706
1,12190,7235
1,12190,1423
0,12191,8304
1,12191,2466
1,12191,14358
1,12192,5197
1,12192,8304
1,12192,4466
1,12192,8761
1,12192,3525
1,12192,80
1,12192,5030
1,12192,15694
1,12192,5717
1,12192,2782
1,12193,3688
1,12193,6484
0,12193,3264
1,12193,3418
1,12193,11004
1,12193,9281
1,12193,14675
1,12193,7339
0,12193,11684
0,12193,11123
0,12193,13443
1,12193,8085
0,12194,15833
1,12194,7810
1,12195,4423
1,12195,1289
1,12195,15115
1,12195,12284
1,12195,11671
1,12195,9724
1,12195,11108
1,12195,10393
1,12195,6881
1,12195,2792
1,12195,11228
1,12195,2855
1,12195,7416
1,12195,14842
1,12195,6377
1,12195,7327
1,12195,13659
1,12195,5524
1,12195,10555
0,12195,13847
1,12195,15405
1,12195,14563
1,12195,5036
1,12195,3433
0,12195,1850
0,12195,1839
1,12195,7129
1,12195,13454
1,12195,2998
0,12195,3208
0,12195,4676
0,12195,5638
0,12195,2409
0,12195,4312
0,12195,8392
1,12195,7235
0,12195,12747
0,12195,10245
0,12195,12709
1,12196,13031
1,12196,7997
0,12196,13865
0,12196,1353
0,12196,14703
1,12196,4622
0,12196,2760
1,12196,15069
0,12196,1715
1,12197,14205
1,12197,6524
1,12198,10086
1,12198,1960
1,12198,2082
1,12198,981
1,12198,14833
1,12198,8883
1,12198,15987
1,12198,15117
0,12198,2125
0,12198,8016
1,12198,848
1,12198,6505
1,12198,5653
1,12198,14068
1,12198,3954
1,12198,5737
1,12199,9038
1,12199,8921
1,12199,15471
1,12199,16501
1,12199,15474
1,12199,4577
1,12199,15694
1,12199,6484
1,12199,13460
1,12199,9676
1,12199,9626
1,12199,3748
1,12199,8304
1,12199,7377
1,12199,15142
1,12199,9282
1,12200,4588
1,12200,14269
1,12200,12245
1,12200,10931
1,12200,5653
1,12200,5023
1,12200,12215
1,12200,9437
1,12200,15151
1,12200,2472
1,12200,15694
1,12200,13369
1,12200,12241
0,12200,11437
0,12200,9197
1,12200,13562
0,12200,15245
1,12200,1475
0,12201,16380
0,12201,8218
0,12201,14833
0,12201,606
0,12201,8503
1,12202,14806
1,12202,5136
1,12202,2148
1,12202,3398
1,12202,15870
1,12202,11758
1,12202,10012
1,12202,11507
1,12202,14257
1,12202,11275
1,12202,6537
1,12202,128
1,12202,1216
1,12202,6347
1,12202,9282
1,12202,11212
0,12202,13273
1,12202,14884
1,12202,1671
1,12202,12564
1,12202,12824
1,12202,4278
1,12202,98
1,12202,4661
1,12202,8764
0,12202,16501
1,12202,2741
1,12202,6394
0,12202,9422
1,12202,8233
0,12202,10623
1,12202,4649
0,12202,13592
0,12202,16178
0,12202,2613
1,12202,12737
1,12202,3257
1,12202,8304
1,12202,5638
1,12202,665
1,12203,6113
1,12203,7078
1,12203,14974
1,12203,11471
1,12203,15503
1,12203,1985
1,12203,15694
1,12203,14227
0,12203,12765
0,12203,11864
0,12203,6596
0,12203,324
0,12203,14200
0,12203,15528
0,12203,11394
0,12203,3732
0,12203,6921
0,12204,8304
0,12204,1807
0,12204,15474
0,12204,8616
0,12204,114
0,12205,6962
0,12205,16415
0,12205,7068
0,12205,6732
0,12205,15143
0,12206,5220
0,12206,9634
1,12206,8304
1,12206,9396
1,12206,14918
1,12206,818
1,12206,2676
1,12206,9282
0,12206,8989
0,12206,8085
0,12206,2912
0,12206,2024
1,12206,10501
0,12206,3036
1,12206,12726
0,12206,11261
1,12206,16173
1,12206,7235
1,12206,8647
1,12206,9499
0,12206,9728
1,12206,5638
1,12206,14350
1,12206,10579
1,12206,13532
0,12207,10926
1,12207,5638
1,12207,6210
1,12207,4423
1,12207,8881
1,12207,4258
1,12207,7771
1,12207,186
1,12207,5899
1,12207,3954
1,12207,3304
1,12207,15860
1,12207,1839
1,12207,4148
1,12207,12033
1,12207,11261
1,12207,11928
1,12207,9769
1,12207,8804
1,12207,8808
0,12207,11799
1,12207,6917
1,12207,11490
1,12208,10402
1,12208,3137
1,12208,15832
1,12209,7327
1,12209,12646
1,12209,6927
1,12209,1343
0,12209,1836
1,12209,16482
1,12209,7048
1,12209,11906
1,12210,8647
1,12211,12628
1,12211,7068
1,12211,8304
1,12211,7520
1,12211,13099
1,12211,15583
1,12211,13282
1,12211,8503
1,12211,4588
1,12211,10161
1,12211,12540
1,12211,4669
1,12211,7494
1,12211,6219
1,12211,12746
1,12211,10349
1,12211,708
1,12212,7803
1,12212,4767
1,12212,668
1,12212,8304
1,12212,6484
1,12212,10752
1,12212,9396
1,12213,14358
1,12213,1960
1,12213,14191
1,12213,15870
0,12213,1123
1,12213,14096
1,12213,13302
1,12213,2752
1,12213,15636
1,12213,1417
1,12213,415
1,12213,5381
0,12213,8304
1,12213,8085
1,12213,8742
1,12213,13369
0,12213,2083
0,12213,12204
0,12213,241
0,12214,12832
0,12214,9623
0,12214,11986
0,12214,4309
0,12214,8408
1,12215,13808
0,12215,9654
0,12215,14346
1,12215,14761
0,12215,15428
1,12215,6869
0,12215,5452
1,12215,11334
0,12215,9153
0,12215,10848
0,12215,4452
0,12215,6933
0,12215,7569
0,12215,6006
0,12215,9262
0,12215,2387
1,12215,15492
1,12215,856
0,12215,1656
1,12216,8343
0,12216,789
0,12216,15981
1,12216,8647
1,12216,14203
1,12216,5129
1,12216,10065
1,12216,4868
1,12216,14675
1,12216,8085
1,12217,4423
1,12217,15870
1,12217,3596
1,12217,13085
1,12217,7124
1,12217,14419
1,12217,6396
0,12217,12540
0,12217,10644
0,12217,2276
1,12217,16107
0,12217,9656
0,12217,11
1,12217,3385
0,12217,5351
0,12218,11145
0,12218,2632
1,12218,14749
0,12218,2320
0,12218,5990
1,12218,3320
0,12218,13026
0,12218,2268
1,12218,10218
1,12218,14816
1,12218,9324
1,12218,15073
1,12218,12684
1,12218,3752
1,12218,11618
0,12218,12985
0,12218,7679
0,12218,11167
0,12218,386
0,12218,13887
1,12218,6461
1,12218,4513
1,12218,9461
0,12218,11133
0,12218,2622
0,12219,5348
1,12219,15870
1,12219,3045
0,12219,6597
1,12219,13887
1,12219,6139
1,12219,1401
0,12219,8297
1,12219,15603
1,12219,1715
1,12219,3402
1,12219,8848
0,12220,2452
1,12220,10947
0,12220,13274
0,12220,16148
0,12220,10854
0,12220,444
0,12221,1423
1,12221,15868
1,12221,6985
1,12221,10523
1,12221,11050
1,12221,9795
1,12221,11123
1,12221,11416
1,12221,7811
1,12221,11057
1,12221,13452
1,12222,14165
1,12222,9728
1,12222,9769
1,12222,7543
1,12222,8001
1,12222,1985
1,12222,9396
1,12223,15382
1,12223,15632
1,12223,16501
1,12223,2127
1,12223,3320
1,12223,167
1,12223,3446
1,12223,9906
1,12223,15312
1,12223,2855
1,12223,8200
0,12223,15991
1,12223,2025
0,12223,7235
0,12223,7749
0,12223,7021
0,12223,7084
1,12224,6818
1,12224,6641
1,12224,8297
1,12224,12786
1,12224,6197
1,12224,11324
1,12224,11027
1,12224,4658
0,12224,13854
0,12224,14119
0,12224,1883
0,12224,467
0,12224,12665
1,12224,11961
0,12224,6595
1,12224,3532
0,12224,12433
1,12225,13085
1,12225,10286
1,12225,5757
1,12225,241
1,12225,4148
1,12225,14419
1,12225,7826
1,12225,7068
1,12226,8978
0,12226,4565
1,12226,14358
1,12227,1847
1,12227,6029
1,12227,9324
1,12227,5000
1,12227,6818
1,12227,6130
1,12227,8881
1,12227,7068
1,12227,488
1,12227,14974
0,12227,4148
1,12227,13302
0,12228,827
1,12228,11019
0,12228,3221
0,12228,11181
0,12228,2050
0,12228,8741
0,12228,15324
0,12228,13450
1,12229,13085
1,12229,7520
1,12229,13227
1,12229,14073
1,12229,13317
1,12229,10134
1,12229,4423
1,12229,7377
1,12229,1715
1,12229,11992
1,12229,4043
